Feature ID	Taxon
280	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
281	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
282	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
283	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
284	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
285	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
286	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
287	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
288	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
289	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
290	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
291	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
292	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
293	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
294	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
295	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
296	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
297	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
298	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
299	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
300	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
301	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;
302	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
303	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
304	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
305	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
306	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
307	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
308	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
309	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
310	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
311	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
312	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
313	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
314	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
315	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
316	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
317	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
318	Bacteria;Bacillota;Clostridia;Eubacteriales;Heliobacteriaceae;Heliobacterium;
319	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
320	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
321	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
322	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
323	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
324	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
325	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
326	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
327	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
328	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
329	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
330	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
331	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
332	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
333	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
334	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
335	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
336	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
337	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
338	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
339	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
340	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
341	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
342	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
343	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
344	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
345	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
346	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
347	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
348	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
349	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
350	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
351	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
352	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
353	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
354	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
355	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
356	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
357	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
358	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
359	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
360	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
361	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
362	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
363	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
364	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
365	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
366	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
367	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
368	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
369	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
370	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
371	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
372	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
373	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
374	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
375	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
376	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
377	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
378	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
379	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
380	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
381	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
382	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
383	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
384	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
385	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
386	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
387	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
388	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
389	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
390	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
391	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
392	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
393	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
394	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
395	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
396	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
397	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
398	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
399	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
400	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
401	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
402	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
403	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
404	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
405	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
406	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
407	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
408	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
409	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
410	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Hapalosiphonaceae;Mastigocladus;
411	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
412	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;
413	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
414	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
415	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
416	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
417	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;
418	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
419	Bacteria;Bacillota;Clostridia;Eubacteriales;Heliobacteriaceae;Heliorestis;
420	Bacteria;Bacillota;Clostridia;Eubacteriales;Heliobacteriaceae;Heliorestis;
421	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
422	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia;
423	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
424	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
425	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
426	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;
427	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
428	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
429	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
430	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
431	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
432	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
433	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
434	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
435	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
436	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
437	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
438	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
439	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
440	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
441	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
442	Bacteria;Nitrospirota;Nitrospira;Nitrospirales;Nitrospiraceae;Leptospirillum;
443	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
444	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
445	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
446	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
447	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
448	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
449	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
450	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
451	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
452	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
453	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
454	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
455	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
456	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
457	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
458	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
459	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
460	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
461	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
462	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
463	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
464	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
465	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
466	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
467	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
468	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
469	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
470	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
471	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
472	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
473	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
474	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
475	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
476	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
477	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
478	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
479	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
480	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
481	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
482	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
483	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
484	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
485	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
486	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
487	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
488	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
489	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
490	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
491	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
492	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
493	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
494	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
495	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
496	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
497	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
498	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
499	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
500	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
501	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
502	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
503	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
504	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
505	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
506	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
507	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
508	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
509	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
510	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
511	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
512	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
513	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
514	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
515	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
516	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
517	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
518	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
519	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
520	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
521	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
522	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
523	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
524	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
525	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
526	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
527	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
528	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
529	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
530	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
531	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
532	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
533	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
534	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
535	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
536	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
537	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
538	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
539	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
540	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
541	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
542	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
543	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
544	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
545	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
