Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
M02808:184:000000000-LYVHM:1:1106:19086:12077;sample=SF6_B4_T0_R1_001.fastq;	d__Archaea	0.9896870727903274
M02808:184:000000000-LYVHM:1:1114:21042:17541;sample=SF6_B2_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8772683085373405
M02808:184:000000000-LYVHM:1:2103:20560:25275;sample=SF6_B4_T0_R1_001.fastq;	Unassigned	0.3719338053837885
M02808:184:000000000-LYVHM:1:2103:4298:9330;sample=SF6_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__Afipia	0.7461770369575154
M02808:184:000000000-LYVHM:1:2114:6488:23952;sample=SF6_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999421893130228
M02808:184:000000000-LYVHM:1:2114:21243:5212;sample=SF6_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8222439331304743
M02808:184:000000000-LYVHM:1:1112:19434:24497;sample=SF2_B4_T4_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomonas;s__Geomonas	0.965713853591781
M02808:184:000000000-LYVHM:1:2106:23467:18305;sample=SF2_B4_T4_R1_001.fastq;	d__Bacteria	0.9619635985745616
M02808:184:000000000-LYVHM:1:1110:4072:16819;sample=SF2_B4_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9211815230096861
M02808:184:000000000-LYVHM:1:1106:13291:10151;sample=SF3_B1_T4_R1_001.fastq;	Unassigned	0.3725766940268438
M02808:184:000000000-LYVHM:1:2113:12549:13689;sample=SF3_B1_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9802543151068198
M02808:184:000000000-LYVHM:1:1106:7992:4691;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999763280808369
M02808:184:000000000-LYVHM:1:1105:17644:22105;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix	0.9999999304006078
M02808:184:000000000-LYVHM:1:2110:10659:16670;sample=SF6_B2_T4_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae	0.7134388031820746
M02808:184:000000000-LYVHM:1:1105:7410:11071;sample=SF6_B3_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9599419115443579
M02808:184:000000000-LYVHM:1:2106:16674:21353;sample=SF6_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Acetivibrio;s__Acetivibrio	0.9999929201732072
M02808:184:000000000-LYVHM:1:1105:17843:22897;sample=SF3_B3_T0_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9789289456855474
M02808:184:000000000-LYVHM:1:1113:21875:14877;sample=SF3_B3_T0_R1_001.fastq;	Unassigned	0.4851264801742551
M02808:184:000000000-LYVHM:1:1111:22653:4296;sample=SF4_B3_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9813032126557621
M02808:184:000000000-LYVHM:1:2106:19092:8093;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8329852127518315
M02808:184:000000000-LYVHM:1:2109:22259:14621;sample=SF3_B3_T0_R1_001.fastq;	Unassigned	0.5503168695051934
M02808:184:000000000-LYVHM:1:2110:8132:5189;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomonas;s__Geomonas	0.7850051248496162
M02808:184:000000000-LYVHM:1:1111:22056:15230;sample=SF4_B1_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9646043213025296
M02808:184:000000000-LYVHM:1:1109:10414:21565;sample=SF2_B1_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrococcales;f__Halorhodospiraceae;g__Halorhodospira;s__Halorhodospira	0.9849468048595142
M02808:184:000000000-LYVHM:1:2109:12836:18711;sample=SF4_B2_T0_R1_001.fastq;	d__Bacteria	0.9991786207076478
M02808:184:000000000-LYVHM:1:2108:6702:21260;sample=SF2_B1_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AR;s__Clostridium_AR	0.999999999644757
M02808:184:000000000-LYVHM:1:1101:16295:15553;sample=SF4_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Sporomusales_C;f__DSM-15969;g__Anaerospora;s__Anaerospora	1.0
M02808:184:000000000-LYVHM:1:1108:4814:14685;sample=SF4_B2_T0_R1_001.fastq;	d__Bacteria	0.7605226565274836
M02808:184:000000000-LYVHM:1:2114:14506:18926;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter	0.9999831702483811
M02808:184:000000000-LYVHM:1:2108:9454:18184;sample=SF2_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__Skermanella	0.9999210051521827
M02808:184:000000000-LYVHM:1:2101:9419:24592;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327;g__CTSoil-075;s__CTSoil-075	0.9995343045887151
M02808:184:000000000-LYVHM:1:2105:16647:15054;sample=SF3_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.993250734486157
M02808:184:000000000-LYVHM:1:1107:3723:17337;sample=SF2_B3_T4_R1_001.fastq;	Unassigned	0.3997939318661282
M02808:184:000000000-LYVHM:1:1112:12589:20830;sample=SF8_B3_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.7737280099354653
M02808:184:000000000-LYVHM:1:2106:10743:11704;sample=SF8_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9457855137580167
M02808:184:000000000-LYVHM:1:2114:27660:17076;sample=SF1_B1_T4_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae	0.8271652264173889
M02808:184:000000000-LYVHM:1:2106:19324:4709;sample=SF3_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9828511395306678
M02808:184:000000000-LYVHM:1:2111:22801:5255;sample=SF3_B2_T4_R1_001.fastq;	Unassigned	0.4769999883645204
M02808:184:000000000-LYVHM:1:1110:6912:4591;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9288274294278034
M02808:184:000000000-LYVHM:1:2108:12051:5422;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.714591298096822
M02808:184:000000000-LYVHM:1:2104:12647:16108;sample=SF1_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B	0.9962530704976584
M02808:184:000000000-LYVHM:1:1103:17216:17699;sample=SF3_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9342539587793194
M02808:184:000000000-LYVHM:1:2104:11002:22798;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999874055717581
M02808:184:000000000-LYVHM:1:2106:9844:10579;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9861863909176414
M02808:184:000000000-LYVHM:1:2103:8850:19688;sample=SF1_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9912929052933266
M02808:184:000000000-LYVHM:1:2105:26615:9697;sample=SF1_B1_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9782370264180961
M02808:184:000000000-LYVHM:1:1113:8542:16859;sample=SF2_B3_T4_R1_001.fastq;	Unassigned	0.44255313564442733
M02808:184:000000000-LYVHM:1:1106:2881:18020;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9448965679954526
M02808:184:000000000-LYVHM:1:2113:13387:25907;sample=SF1_B4_T4_R1_001.fastq;	Unassigned	0.5397451219266478
M02808:184:000000000-LYVHM:1:2113:10390:5229;sample=SF6_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9999900776454359
M02808:184:000000000-LYVHM:1:1107:19806:10853;sample=SF6_B3_T0_R1_001.fastq;	d__Archaea	0.9538811343623275
M02808:184:000000000-LYVHM:1:1109:24420:22632;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.999999874941161
M02808:184:000000000-LYVHM:1:2107:26158:15229;sample=SF3_B3_T0_Root_R1_001.fastq;	Unassigned	0.41161527522832153
M02808:184:000000000-LYVHM:1:1109:5552:19236;sample=SF3_B2_T4_R1_001.fastq;	d__Archaea	0.7147380229156888
M02808:184:000000000-LYVHM:1:2108:9058:17425;sample=SF6_B4_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9843804159866556
M02808:184:000000000-LYVHM:1:2111:26175:23211;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9999744688038426
M02808:184:000000000-LYVHM:1:2108:11999:12596;sample=SF6_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus	0.9999948325823526
M02808:184:000000000-LYVHM:1:2113:25093:20291;sample=SF8_B4_T0_Root_R1_001.fastq;	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__SCSY01;s__SCSY01	0.8626323946154855
M02808:184:000000000-LYVHM:1:1114:19208:20735;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9948990512917436
M02808:184:000000000-LYVHM:1:1110:24998:25524;sample=SF8_B4_T0_Root_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9975627495422712
M02808:184:000000000-LYVHM:1:1104:5883:20436;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae	0.7115276409589663
M02808:184:000000000-LYVHM:1:1113:6856:4567;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea	0.8275850247384152
M02808:184:000000000-LYVHM:1:2107:27351:21152;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria	0.9990812429815069
M02808:184:000000000-LYVHM:1:2113:6483:18287;sample=SF6_B3_T0_R1_001.fastq;	d__Archaea	0.9651571783970876
M02808:184:000000000-LYVHM:1:2110:8383:9255;sample=SF1_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999996829706325
M02808:184:000000000-LYVHM:1:1113:12069:23361;sample=SF3_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9232611962674051
M02808:184:000000000-LYVHM:1:1110:9688:3101;sample=SF3_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9150661638592023
M02808:184:000000000-LYVHM:1:1103:7651:14747;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999966966127538
M02808:184:000000000-LYVHM:1:1103:16811:26519;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus	0.9999993841023148
M02808:184:000000000-LYVHM:1:1105:12464:19396;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9934993774241556
M02808:184:000000000-LYVHM:1:1110:6710:10497;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__CAIPTY01;s__CAIPTY01	0.9665759822794556
M02808:184:000000000-LYVHM:1:2109:17533:21986;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9568703636670852
M02808:184:000000000-LYVHM:1:1104:15943:16018;sample=SF3_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9999968680738949
M02808:184:000000000-LYVHM:1:2113:14323:6467;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9943327202442724
M02808:184:000000000-LYVHM:1:2110:9410:20230;sample=SF2_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.878288277305123
M02808:184:000000000-LYVHM:1:2114:15433:25850;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9902745088250159
M02808:184:000000000-LYVHM:1:1103:10380:5511;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D	0.877041218815192
M02808:184:000000000-LYVHM:1:2109:15138:14688;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327	0.7361488616987436
M02808:184:000000000-LYVHM:1:2105:18828:23109;sample=SF3_B1_T0_R1_001.fastq;	Unassigned	0.3977733517133448
M02808:184:000000000-LYVHM:1:2102:23231:8581;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9922416681379195
M02808:184:000000000-LYVHM:1:1103:27801:18876;sample=SF3_B4_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9925456379383994
M02808:184:000000000-LYVHM:1:1105:26418:11345;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9656724203515784
M02808:184:000000000-LYVHM:1:1110:2214:13235;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9998774934739298
M02808:184:000000000-LYVHM:1:1109:16434:13210;sample=SF8_B4_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.7299402754469997
M02808:184:000000000-LYVHM:1:2112:13659:26912;sample=SF8_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.809464151322215
M02808:184:000000000-LYVHM:1:1113:19205:4571;sample=SF8_B4_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9962683595574329
M02808:184:000000000-LYVHM:1:1113:16264:23524;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nostoc_B;s__Nostoc_B	0.7097236966138873
M02808:184:000000000-LYVHM:1:1104:21842:17137;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9937468018501384
M02808:184:000000000-LYVHM:1:2101:8243:4428;sample=SF6_B3_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9989133959948181
M02808:184:000000000-LYVHM:1:1104:9127:7270;sample=SF8_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9563705414121783
M02808:184:000000000-LYVHM:1:2102:23220:20261;sample=SF8_B2_T4_R1_001.fastq;	d__Archaea	0.9503369527902572
M02808:184:000000000-LYVHM:1:2104:26462:17195;sample=SF8_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9999989360778703
M02808:184:000000000-LYVHM:1:1108:10482:21928;sample=SF8_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.7410683370405752
M02808:184:000000000-LYVHM:1:1109:24280:10179;sample=SF8_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.719428348703665
M02808:184:000000000-LYVHM:1:2103:15541:16370;sample=SF1_B1_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DSM-27016;g__Ruminiclostridium;s__Ruminiclostridium	0.9380597058864664
M02808:184:000000000-LYVHM:1:1111:6328:17671;sample=SF3_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.7372414290795478
M02808:184:000000000-LYVHM:1:2104:8193:17110;sample=SF3_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.7072621569014903
M02808:184:000000000-LYVHM:1:2114:27457:22021;sample=SF6_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9458275867800352
M02808:184:000000000-LYVHM:1:2114:7707:14941;sample=SF6_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.7903261963485476
M02808:184:000000000-LYVHM:1:2107:10079:12593;sample=SF4_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9995666621772078
M02808:184:000000000-LYVHM:1:1112:4586:20363;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9991698572701211
M02808:184:000000000-LYVHM:1:1102:12217:18577;sample=SF4_B3_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__Methylocystis	0.797315155555545
M02808:184:000000000-LYVHM:1:1103:17509:18065;sample=SF3_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999999991444498
M02808:184:000000000-LYVHM:1:2104:3669:21122;sample=SF3_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9923858179949303
M02808:184:000000000-LYVHM:1:1112:24433:7048;sample=SF3_B3_T0_R1_001.fastq;	Unassigned	0.3059267946298818
M02808:184:000000000-LYVHM:1:2102:6236:20295;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D	0.7464872972319008
M02808:184:000000000-LYVHM:1:2113:27531:16699;sample=SF6_B1_T0_R1_001.fastq;	Unassigned	0.519770471806591
M02808:184:000000000-LYVHM:1:1110:4836:17914;sample=SF6_B3_T4_R1_001.fastq;	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina	0.823176002814679
M02808:184:000000000-LYVHM:1:1104:4124:14378;sample=SF8_B2_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9801184259053519
M02808:184:000000000-LYVHM:1:2103:16367:13413;sample=SF6_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I	0.9864856806751059
M02808:184:000000000-LYVHM:1:1105:2834:20332;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.7829683717624351
M02808:184:000000000-LYVHM:1:2112:17091:26738;sample=SF8_B2_T4_R1_001.fastq;	Unassigned	0.3682170627838547
M02808:184:000000000-LYVHM:1:2110:12694:22428;sample=SF6_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.979160078606655
M02808:184:000000000-LYVHM:1:2102:20069:28340;sample=SF8_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.8698361411977691
M02808:184:000000000-LYVHM:1:2110:15158:12244;sample=SF6_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.845878428991544
M02808:184:000000000-LYVHM:1:1110:11375:23438;sample=SF6_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia	0.8945269976986667
M02808:184:000000000-LYVHM:1:2114:17845:18850;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.9292528552522121
M02808:184:000000000-LYVHM:1:1104:17891:24442;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9996857560636622
M02808:184:000000000-LYVHM:1:1106:7412:12878;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9473115413184459
M02808:184:000000000-LYVHM:1:1114:25376:8132;sample=SF2_B3_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9801913737889432
M02808:184:000000000-LYVHM:1:1114:26973:18727;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B	0.9993854289627245
